nickName,CoverageType_descr,FP_yards,FP_TD,FP_receiving,FP_total,Routes Run,FP/routes,plays,totalPlays,freq
Saints,Cover 3,75.30000000000004,6,67,148.29999999999995,355.0,0.4177464788732393,102,505,0.201980198019802
Saints,Cover 4,46.300000000000004,0,41,87.3,214.0,0.40794392523364487,65,505,0.12871287128712872
Saints,Cover 6,7.600000000000001,0,4,11.600000000000001,20.0,0.5800000000000001,5,505,0.009900990099009901
Saints,Man Cover 2,61.59999999999999,12,43,116.59999999999998,47.0,2.4808510638297867,84,505,0.16633663366336635
Saints,Other,0.6000000000000001,0,1,1.6,5.0,0.32,1,505,0.0019801980198019802
Saints,Prevent,5.8,0,5,10.8,6.0,1.8,11,505,0.02178217821782178
Saints,Screen,24.900000000000013,18,42,84.89999999999995,70.0,1.2128571428571422,55,505,0.10891089108910891
Seahawks,Combination,2.4,0,2,4.4,5.0,0.8800000000000001,2,536,0.0037313432835820895
Seahawks,Cover 0,1.1,6,1,8.1,18.0,0.44999999999999996,3,536,0.005597014925373134
Seahawks,Cover 1,48.8,18,35,101.8,179.0,0.5687150837988827,72,536,0.13432835820895522
Seahawks,Cover 2,72.60000000000002,12,68,152.60000000000005,210.0,0.7266666666666669,93,536,0.17350746268656717
Seahawks,Cover 3,152.19999999999996,36,115,303.2000000000001,624.0,0.48589743589743606,177,536,0.3302238805970149
Seahawks,Cover 4,44.199999999999996,12,46,102.19999999999997,380.0,0.26894736842105255,73,536,0.13619402985074627
Seahawks,Cover 6,10.0,0,10,20.000000000000004,38.0,0.5263157894736843,15,536,0.027985074626865673
Seahawks,Man Cover 2,12.100000000000001,0,10,22.099999999999998,81.0,0.2728395061728395,15,536,0.027985074626865673
Seahawks,Other,0.0,0,0,0.0,8.0,0.0,1,536,0.0018656716417910447
Seahawks,Prevent,1.4000000000000001,0,2,3.4000000000000004,79.0,0.04303797468354431,2,536,0.0037313432835820895
Seahawks,Screen,60.400000000000006,18,77,155.39999999999998,83.0,1.8722891566265059,83,536,0.15485074626865672
Steelers,Combination,4.5,0,3,7.5,30.0,0.25,6,483,0.012422360248447204
Steelers,Cover 0,5.5,6,3,14.5,33.0,0.4393939393939394,6,483,0.012422360248447204
Steelers,Cover 1,78.99999999999999,48,58,185.00000000000009,465.0,0.3978494623655916,103,483,0.21325051759834368
Steelers,Cover 2,42.1,18,34,94.1,519.0,0.1813102119460501,61,483,0.12629399585921325
Steelers,Cover 3,141.29999999999998,24,112,277.3,487.0,0.5694045174537988,161,483,0.3333333333333333
Steelers,Cover 4,29.300000000000004,6,30,65.3,299.0,0.21839464882943144,49,483,0.10144927536231885
Steelers,Cover 6,3.7,0,4,7.700000000000001,88.0,0.08750000000000001,10,483,0.020703933747412008
Steelers,Man Cover 2,26.8,6,19,51.80000000000001,240.0,0.21583333333333338,34,483,0.07039337474120083
Steelers,Prevent,0.0,0,0,0.0,45.0,0.0,1,483,0.002070393374741201
Steelers,Screen,23.800000000000004,12,43,78.8,151.0,0.5218543046357615,52,483,0.10766045548654245
Texans,Cover 0,1.9000000000000001,0,3,4.9,40.0,0.12250000000000001,7,370,0.01891891891891892
Texans,Cover 1,69.8,36,62,167.80000000000004,347.0,0.4835734870317004,95,370,0.25675675675675674
Texans,Cover 2,85.00000000000003,12,63,160.0,155.0,1.032258064516129,91,370,0.24594594594594596
Texans,Cover 3,98.80000000000001,24,58,180.79999999999995,374.0,0.483422459893048,81,370,0.21891891891891893
Texans,Cover 4,19.100000000000005,6,18,43.10000000000001,244.0,0.1766393442622951,32,370,0.08648648648648649
Texans,Cover 6,14.9,6,12,32.9,109.0,0.3018348623853211,18,370,0.04864864864864865
Texans,Man Cover 2,0.0,0,0,0.0,75.0,0.0,3,370,0.008108108108108109
Texans,Other,4.6000000000000005,0,1,5.6000000000000005,2.0,2.8000000000000003,2,370,0.005405405405405406
Texans,Screen,18.300000000000004,0,36,54.30000000000001,104.0,0.5221153846153848,41,370,0.11081081081081082
Titans,Combination,4.6000000000000005,0,4,8.600000000000001,12.0,0.7166666666666668,4,514,0.007782101167315175
Titans,Cover 0,8.4,0,5,13.4,52.0,0.2576923076923077,5,514,0.009727626459143969
Titans,Cover 1,71.10000000000004,24,56,151.09999999999997,312.0,0.4842948717948717,108,514,0.21011673151750973
Titans,Cover 2,41.099999999999994,6,40,87.10000000000001,269.0,0.32379182156133834,51,514,0.09922178988326848
Titans,Cover 3,118.99999999999999,18,94,231.0,356.0,0.648876404494382,146,514,0.2840466926070039
Titans,Cover 4,54.5,0,51,105.49999999999996,133.0,0.7932330827067666,89,514,0.17315175097276264
Titans,Cover 6,4.4,0,6,10.400000000000002,26.0,0.4000000000000001,10,514,0.019455252918287938
Titans,Man Cover 2,16.0,6,11,33.0,78.0,0.4230769230769231,25,514,0.048638132295719845
Titans,Other,2.8000000000000003,6,1,9.8,6.0,1.6333333333333335,1,514,0.0019455252918287938
Titans,Prevent,12.899999999999999,0,8,20.9,10.0,2.09,10,514,0.019455252918287938
Titans,Screen,48.00000000000003,0,57,104.99999999999997,99.0,1.0606060606060603,65,514,0.1264591439688716
Vikings,Combination,0.6000000000000001,0,1,1.6,5.0,0.32,1,495,0.00202020202020202
Vikings,Cover 0,7.5,6,5,18.5,24.0,0.7708333333333334,7,495,0.014141414141414142
Vikings,Cover 1,91.1,24,62,177.09999999999997,418.0,0.4236842105263157,115,495,0.23232323232323232
Vikings,Cover 2,52.50000000000001,0,44,96.49999999999999,218.0,0.44266055045871555,63,495,0.12727272727272726
Vikings,Cover 3,93.2,30,72,195.2,573.0,0.3406631762652705,116,495,0.23434343434343435
Vikings,Cover 4,69.8,30,52,151.79999999999998,397.0,0.38236775818639795,76,495,0.15353535353535352
Vikings,Cover 6,13.800000000000002,0,13,26.8,58.0,0.4620689655172414,18,495,0.03636363636363636
Vikings,Man Cover 2,20.8,6,13,39.79999999999999,251.0,0.15856573705179278,25,495,0.050505050505050504
Vikings,Other,3.2,0,1,4.2,3.0,1.4000000000000001,1,495,0.00202020202020202
Vikings,Prevent,14.5,0,12,26.5,37.0,0.7162162162162162,13,495,0.026262626262626262
Vikings,Screen,33.99999999999999,0,55,89.00000000000003,154.0,0.5779220779220781,60,495,0.12121212121212122
