,nickName,CoverageType_descr,dropBack,FP_yards,FP_TD,FP_intercept,FP_total,FP/DB
356,Texans,Man Cover 2,3,0.0,0,-1,-1.0,-0.3333333333333333
357,Texans,No Video,2,0.0,0,0,0.0,0.0
358,Texans,Other,1,1.84,0,0,1.84,1.84
359,Texans,Prevent,1,0.0,0,0,0.0,0.0
360,Texans,Screen,24,5.360000000000001,4,0,9.36,0.38999999999999996
361,Texans,Tampa 2,21,7.32,0,-2,5.32,0.25333333333333335
362,Titans,Combination,4,1.8399999999999999,0,0,1.8399999999999999,0.45999999999999996
363,Titans,Cover 0,9,4.16,4,0,8.16,0.9066666666666667
364,Titans,Cover 1,123,31.12,16,-3,44.12,0.3586991869918699
365,Titans,Cover 2,56,20.599999999999998,4,0,24.600000000000005,0.4392857142857144
366,Titans,Cover 3,166,47.480000000000025,8,-7,48.480000000000025,0.2920481927710845
367,Titans,Cover 4,108,25.28,0,-3,22.28,0.2062962962962963
368,Titans,Cover 6,14,1.8400000000000003,0,-1,0.8400000000000003,0.06000000000000002
369,Titans,Man Cover 2,45,8.600000000000001,8,-1,15.6,0.3466666666666667
370,Titans,No Video,5,1.48,0,0,1.48,0.296
371,Titans,Other,1,0.24,0,0,0.24,0.24
372,Titans,Prevent,11,4.92,0,0,4.92,0.44727272727272727
373,Titans,Screen,37,8.840000000000002,0,-2,6.84,0.18486486486486486
374,Titans,Tampa 2,8,2.6400000000000006,4,-1,5.640000000000001,0.7050000000000001
375,Vikings,Combination,2,0.52,4,0,4.5200000000000005,2.2600000000000002
376,Vikings,Cover 0,7,2.4000000000000004,4,-1,5.4,0.7714285714285715
377,Vikings,Cover 1,131,31.75999999999999,16,-1,46.760000000000005,0.3569465648854962
378,Vikings,Cover 2,69,21.359999999999992,4,-2,23.359999999999992,0.33855072463768104
379,Vikings,Cover 3,129,36.679999999999986,20,-5,51.68,0.4006201550387597
380,Vikings,Cover 4,76,25.76,16,-4,37.76000000000001,0.49684210526315803
381,Vikings,Cover 6,20,5.52,0,-1,4.52,0.22599999999999998
382,Vikings,Man Cover 2,25,5.56,4,0,9.559999999999999,0.38239999999999996
383,Vikings,No Video,3,1.28,0,0,1.28,0.4266666666666667
384,Vikings,Other,1,1.28,0,0,1.28,1.28
385,Vikings,Prevent,17,7.5600000000000005,4,0,11.56,0.68
386,Vikings,Screen,32,6.920000000000003,0,0,6.920000000000003,0.21625000000000008
387,Vikings,Tampa 2,16,4.32,0,0,4.32,0.27
