,playerName,CoverageType_descr,FP_yards,FP_TD,FP_receiving,FP_total,Routes Run,FP/routes
2228,Mecole Hardman,Cover 4,15.800000000000002,6,11,32.8,75.0,0.4373333333333333
2229,Mecole Hardman,Cover 6,0.9,0,1,1.9,11.0,0.17272727272727273
2230,Mecole Hardman,Man Cover 2,3.5,0,3,6.5,25.0,0.26
2231,Mecole Hardman,Screen,17.600000000000005,18,16,51.6,40.0,1.29
2234,Melvin Gordon,Cover 2,1.4,0,3,4.4,42.0,0.10476190476190476
2235,Melvin Gordon,Cover 3,5.000000000000001,6,12,23.0,70.0,0.32857142857142857
2236,Melvin Gordon,Cover 4,3.8000000000000003,0,6,9.8,38.0,0.2578947368421053
2237,Melvin Gordon,Cover 6,0.6000000000000001,0,1,1.6,9.0,0.17777777777777778
2238,Melvin Gordon,Man Cover 2,0.0,0,0,0.0,14.0,0.0
2239,Melvin Gordon,Prevent,1.7000000000000002,0,2,3.7,14.0,0.2642857142857143
2240,Melvin Gordon,Screen,2.9000000000000004,0,5,7.9,19.0,0.41578947368421054
2242,Michael Burton,Cover 0,0.4,0,1,1.4,2.0,0.7
2246,Michael Gallup,Combination,0.0,0,0,0.0,21.0,0.0
2247,Michael Gallup,Cover 0,0.6000000000000001,0,1,1.6,20.0,0.08
2248,Michael Gallup,Cover 1,13.5,12,12,37.5,123.0,0.3048780487804878
2249,Michael Gallup,Cover 2,6.2,0,6,12.2,85.0,0.14352941176470588
2250,Michael Gallup,Cover 3,18.0,6,11,35.0,157.0,0.2229299363057325
2251,Michael Gallup,Cover 4,21.999999999999996,6,13,41.0,112.0,0.36607142857142855
2252,Michael Gallup,Cover 6,7.000000000000001,0,4,11.0,18.0,0.6111111111111112
2253,Michael Gallup,Man Cover 2,9.7,0,4,13.700000000000003,38.0,0.36052631578947375
2254,Michael Gallup,Prevent,2.8000000000000003,0,1,3.8000000000000003,25.0,0.15200000000000002
2255,Michael Gallup,Screen,7.1000000000000005,0,7,14.1,49.0,0.28775510204081634
2257,Michael Pittman Jr.,Combination,0.0,0,0,0.0,17.0,0.0
2258,Michael Pittman Jr.,Cover 1,18.8,0,16,34.8,92.0,0.3782608695652174
2260,Michael Pittman Jr.,Cover 3,22.6,6,15,43.599999999999994,98.0,0.4448979591836734
2261,Michael Pittman Jr.,Cover 4,0.4,0,1,1.4,41.0,0.03414634146341463
2262,Michael Pittman Jr.,Cover 6,5.300000000000001,0,3,8.3,16.0,0.51875
2263,Michael Pittman Jr.,Man Cover 2,2.8000000000000003,0,2,4.800000000000001,13.0,0.3692307692307693
2264,Michael Pittman Jr.,Prevent,0.6000000000000001,0,1,1.6,17.0,0.09411764705882353
2265,Michael Pittman Jr.,Screen,6.7,0,6,12.7,44.0,0.28863636363636364
2266,Michael Thomas,Combination,0.0,0,0,0.0,5.0,0.0
2268,Michael Thomas,Cover 1,10.000000000000002,0,12,22.0,48.0,0.4583333333333333
2269,Michael Thomas,Cover 2,4.1,6,4,14.1,33.0,0.42727272727272725
2270,Michael Thomas,Cover 3,23.400000000000006,0,17,40.400000000000006,55.0,0.7345454545454546
2271,Michael Thomas,Cover 4,12.0,0,8,20.0,29.0,0.6896551724137931
2277,Mike Davis,Cover 0,0.30000000000000004,6,1,7.3,2.0,3.65
2278,Mike Davis,Cover 1,4.6000000000000005,0,7,11.6,61.0,0.1901639344262295
2279,Mike Davis,Cover 2,4.5,0,8,12.5,40.0,0.3125
2280,Mike Davis,Cover 3,8.200000000000001,0,11,19.2,73.0,0.26301369863013696
2281,Mike Davis,Cover 4,7.900000000000002,0,11,18.9,46.0,0.41086956521739126
2282,Mike Davis,Cover 6,0.8,0,1,1.8,4.0,0.45
2283,Mike Davis,Man Cover 2,2.9000000000000004,0,4,6.9,10.0,0.6900000000000001
2284,Mike Davis,Screen,6.6,6,14,26.599999999999998,25.0,1.0639999999999998
2286,Mike Evans,Cover 0,2.9000000000000004,24,5,31.900000000000002,17.0,1.8764705882352943
2287,Mike Evans,Cover 1,31.199999999999996,24,19,74.20000000000002,126.0,0.588888888888889
2288,Mike Evans,Cover 2,11.5,0,4,15.5,66.0,0.23484848484848486
2289,Mike Evans,Cover 3,43.2,18,29,90.20000000000003,130.0,0.6938461538461541
2290,Mike Evans,Cover 4,14.100000000000003,6,9,29.099999999999994,77.0,0.3779220779220778
2291,Mike Evans,Cover 6,1.8,0,2,3.8,24.0,0.15833333333333333
2292,Mike Evans,Man Cover 2,13.3,6,9,28.3,59.0,0.47966101694915253
2293,Mike Evans,Other,0.2,6,1,7.2,25.0,0.28800000000000003
2294,Mike Evans,Prevent,1.6,0,1,2.6,28.0,0.09285714285714286
2295,Mike Evans,Screen,1.2000000000000002,6,2,9.2,46.0,0.19999999999999998
2296,Mike Gesicki,Cover 0,1.8,12,2,15.8,12.0,1.3166666666666667
2297,Mike Gesicki,Cover 1,23.500000000000004,0,23,46.5,123.0,0.3780487804878049
2298,Mike Gesicki,Cover 2,10.7,6,7,23.7,51.0,0.46470588235294114
2299,Mike Gesicki,Cover 3,13.100000000000003,6,9,28.099999999999998,82.0,0.34268292682926826
2300,Mike Gesicki,Cover 4,10.5,6,9,25.5,72.0,0.3541666666666667
2301,Mike Gesicki,Cover 6,1.4000000000000001,0,1,2.4000000000000004,13.0,0.18461538461538465
2302,Mike Gesicki,Man Cover 2,3.9000000000000004,6,3,12.9,33.0,0.39090909090909093
2303,Mike Gesicki,Other,7.0,0,1,8.0,14.0,0.5714285714285714
2305,Mike Thomas,Cover 0,0.4,6,1,7.4,7.0,1.0571428571428572
2307,Mike Thomas,Cover 3,7.200000000000001,0,6,13.200000000000001,39.0,0.3384615384615385
2309,Mike Thomas,Man Cover 2,0.0,0,0,0.0,4.0,0.0
2312,Mike Williams,Cover 0,2.0,6,3,11.0,21.0,0.5238095238095238
2313,Mike Williams,Cover 1,27.4,12,19,58.4,106.0,0.5509433962264151
2315,Mike Williams,Cover 3,17.2,0,9,26.199999999999996,94.0,0.2787234042553191
2316,Mike Williams,Cover 4,15.8,6,10,31.8,85.0,0.37411764705882355
2317,Mike Williams,Cover 6,7.800000000000001,6,2,15.8,12.0,1.3166666666666667
2318,Mike Williams,Man Cover 2,5.1000000000000005,0,3,8.100000000000001,32.0,0.25312500000000004
2319,Mike Williams,Screen,0.9,0,1,1.9,21.0,0.09047619047619047
2320,Miles Boykin,Cover 0,0.0,0,0,0.0,12.0,0.0
2323,Miles Boykin,Cover 3,10.100000000000001,12,8,30.100000000000005,80.0,0.3762500000000001
2324,Miles Boykin,Cover 4,14.2,6,10,30.200000000000003,67.0,0.45074626865671646
2326,Miles Boykin,Prevent,0.0,0,0,0.0,10.0,0.0
2327,Miles Sanders,Combination,0.0,0,0,0.0,8.0,0.0
2328,Miles Sanders,Cover 1,6.5,0,5,11.5,67.0,0.17164179104477612
2329,Miles Sanders,Cover 2,0.5,0,1,1.5,34.0,0.04411764705882353
2331,Miles Sanders,Cover 4,2.3000000000000003,0,6,8.3,43.0,0.1930232558139535
2332,Miles Sanders,Cover 6,0.0,0,0,0.0,6.0,0.0
2333,Miles Sanders,Man Cover 2,0.4,0,2,2.4,19.0,0.12631578947368421
2334,Miles Sanders,Screen,5.0,0,8,13.0,22.0,0.5909090909090909
2337,Mo Alie-Cox,Cover 1,10.0,6,10,26.000000000000007,47.0,0.5531914893617023
2338,Mo Alie-Cox,Cover 2,3.4000000000000004,0,6,9.4,20.0,0.47000000000000003
2339,Mo Alie-Cox,Cover 3,16.0,0,10,26.000000000000004,54.0,0.48148148148148157
2341,Mo Alie-Cox,Cover 6,0.6000000000000001,0,1,1.6,5.0,0.32
2342,Mo Alie-Cox,Screen,5.000000000000001,0,4,9.0,18.0,0.5
2344,Mohamed Sanu,Cover 0,1.4000000000000001,6,1,8.4,3.0,2.8000000000000003
2348,Mohamed Sanu,Cover 4,1.2000000000000002,0,1,2.2,29.0,0.07586206896551725
2349,Mohamed Sanu,Man Cover 2,3.2,0,3,6.2,13.0,0.47692307692307695
2355,Myles Gaskin,Cover 2,1.0,0,3,3.9999999999999996,18.0,0.2222222222222222
2357,Myles Gaskin,Cover 4,2.4000000000000004,0,6,8.399999999999999,27.0,0.31111111111111106
2358,Myles Gaskin,Cover 6,1.5,0,3,4.5,6.0,0.75
2359,Myles Gaskin,Man Cover 2,3.5,0,1,4.5,15.0,0.3
2360,Myles Gaskin,Screen,16.200000000000003,6,17,39.20000000000001,29.0,1.3517241379310347
2362,N'Keal Harry,Cover 0,1.7000000000000002,6,3,10.7,13.0,0.823076923076923
2363,N'Keal Harry,Cover 1,10.299999999999999,0,9,19.3,82.0,0.2353658536585366
2364,N'Keal Harry,Cover 3,11.100000000000001,6,14,31.099999999999998,89.0,0.34943820224719097
2365,N'Keal Harry,Cover 4,5.1,0,3,8.1,36.0,0.22499999999999998
2366,N'Keal Harry,Man Cover 2,1.2000000000000002,0,1,2.2,12.0,0.18333333333333335
2367,N'Keal Harry,Screen,2.1,0,4,6.1,26.0,0.23461538461538461
2369,Nelson Agholor,Cover 0,1.1,6,2,9.1,8.0,1.1375
2370,Nelson Agholor,Cover 1,23.4,12,14,49.4,113.0,0.43716814159292033
2371,Nelson Agholor,Cover 2,9.600000000000001,6,3,18.6,38.0,0.48947368421052634
2372,Nelson Agholor,Cover 3,43.1,24,19,86.10000000000001,138.0,0.6239130434782609
2373,Nelson Agholor,Cover 4,12.8,12,8,32.800000000000004,68.0,0.48235294117647065
2374,Nelson Agholor,Cover 6,0.0,0,0,0.0,9.0,0.0
2375,Nelson Agholor,Man Cover 2,0.0,0,0,0.0,15.0,0.0
2376,Nelson Agholor,Screen,1.9000000000000004,0,3,4.9,20.0,0.24500000000000002
2379,Nick Boyle,Cover 0,0.2,0,1,1.2,4.0,0.3
2384,Nick Boyle,Cover 6,0.4,0,1,1.4,3.0,0.4666666666666666
2387,Nick Chubb,Cover 2,2.7,0,3,5.7,24.0,0.23750000000000002
2390,Nick Chubb,Cover 6,0.8,0,1,1.8,7.0,0.2571428571428572
2391,Nick Chubb,Screen,12.6,6,8,26.6,17.0,1.5647058823529412
2394,Nick Keizer,Cover 0,0.0,0,0,0.0,5.0,0.0
2398,Nick Keizer,Man Cover 2,1.5,0,1,2.5,5.0,0.5
2399,Nick Keizer,Prevent,0.0,0,0,0.0,1.0,0.0
2401,Nick Vannett,Cover 0,0.2,6,1,7.2,2.0,3.6
2402,Nick Vannett,Cover 1,3.1,0,4,7.1000000000000005,36.0,0.19722222222222224
2408,Nick Westbrook-Ikhine,Cover 0,0.0,0,0,0.0,1.0,0.0
2415,Noah Brown,Cover 1,5.000000000000001,0,5,10.0,18.0,0.5555555555555556
2419,Noah Brown,Cover 6,2.5,0,2,4.5,6.0,0.75
2420,Noah Brown,Man Cover 2,2.8000000000000003,0,3,5.800000000000001,6.0,0.9666666666666668
2421,Noah Brown,Prevent,0.0,0,0,0.0,8.0,0.0
2422,Noah Fant,Combination,0.6000000000000001,6,1,7.6,16.0,0.475
2423,Noah Fant,Cover 0,0.6000000000000001,0,1,1.6,7.0,0.2285714285714286
2424,Noah Fant,Cover 1,18.1,12,12,42.099999999999994,95.0,0.44315789473684203
2425,Noah Fant,Cover 2,4.4,0,5,9.4,56.0,0.16785714285714287
2426,Noah Fant,Cover 3,25.200000000000006,0,21,46.199999999999996,123.0,0.3756097560975609
2427,Noah Fant,Cover 4,8.5,0,10,18.5,57.0,0.32456140350877194
2428,Noah Fant,Cover 6,2.2,0,2,4.2,11.0,0.38181818181818183
2429,Noah Fant,Man Cover 2,3.0000000000000004,0,2,5.0,20.0,0.25
2430,Noah Fant,Prevent,0.2,0,1,1.2,19.0,0.06315789473684211
2431,Noah Fant,Screen,3.6,0,6,9.6,24.0,0.39999999999999997
2434,Nyheim Hines,Combination,0.6000000000000001,6,1,7.6,11.0,0.6909090909090909
2435,Nyheim Hines,Cover 0,0.30000000000000004,0,1,1.3,2.0,0.65
2436,Nyheim Hines,Cover 1,8.0,12,8,27.999999999999996,54.0,0.5185185185185185
2437,Nyheim Hines,Cover 2,6.900000000000002,0,11,17.9,30.0,0.5966666666666666
2438,Nyheim Hines,Cover 3,12.3,6,14,32.300000000000004,62.0,0.5209677419354839
2439,Nyheim Hines,Cover 4,5.6,0,7,12.600000000000001,36.0,0.35000000000000003
2440,Nyheim Hines,Cover 6,2.3000000000000003,0,4,6.299999999999999,10.0,0.6299999999999999
2441,Nyheim Hines,Man Cover 2,0.30000000000000004,0,2,2.3,16.0,0.14375
2442,Nyheim Hines,Screen,22.500000000000004,6,19,47.50000000000001,34.0,1.397058823529412
2445,OJ Howard,Cover 2,0.5,0,1,1.5,6.0,0.25
2448,OJ Howard,Man Cover 2,1.4,0,2,3.4,7.0,0.4857142857142857
2450,Odell Beckham,Cover 0,0.4,6,1,7.4,2.0,3.7
2451,Odell Beckham,Cover 1,3.0,0,4,7.0,47.0,0.14893617021276595
2452,Odell Beckham,Cover 2,8.0,6,4,18.0,27.0,0.6666666666666666
2453,Odell Beckham,Cover 3,11.0,0,8,19.0,48.0,0.3958333333333333
2454,Odell Beckham,Cover 4,10.200000000000001,6,6,22.2,32.0,0.69375
2457,Olabisi Johnson,Cover 0,0.0,0,0,0.0,3.0,0.0
2460,Olabisi Johnson,Cover 4,8.900000000000002,0,5,13.899999999999999,28.0,0.4964285714285714
2461,Olabisi Johnson,Cover 6,0.5,0,1,1.5,10.0,0.15
2462,Olabisi Johnson,Prevent,0.0,0,0,0.0,14.0,0.0
2464,Olamide Zaccheaus,Cover 0,1.1,0,1,2.1,5.0,0.42000000000000004
2467,Olamide Zaccheaus,Cover 3,16.8,6,9,31.8,58.0,0.5482758620689655
2468,Olamide Zaccheaus,Cover 4,4.300000000000001,0,5,9.299999999999999,41.0,0.2268292682926829
2469,Olamide Zaccheaus,Cover 6,0.0,0,0,0.0,6.0,0.0
2470,Olamide Zaccheaus,Man Cover 2,0.5,0,1,1.5,7.0,0.21428571428571427
2471,Olamide Zaccheaus,Prevent,0.8,0,1,1.8,8.0,0.225
2476,Parris Campbell,Man Cover 2,1.7000000000000002,0,1,2.7,3.0,0.9
2478,Patrick Laird,Cover 0,0.8,0,2,2.8,5.0,0.5599999999999999
2482,Patrick Laird,Cover 6,0.6000000000000001,0,1,1.6,1.0,1.6
2509,Preston Williams,Cover 0,0.0,0,0,0.0,5.0,0.0
2510,Preston Williams,Cover 1,7.000000000000001,12,6,25.000000000000004,64.0,0.39062500000000006
2512,Preston Williams,Cover 3,13.4,0,7,20.400000000000002,44.0,0.4636363636363637
2515,Preston Williams,Man Cover 2,2.1,0,1,3.1,7.0,0.4428571428571429
2522,Quez Watkins,Screen,4.9,6,5,15.9,8.0,1.9875
2523,Quintez Cephus,Cover 0,0.0,0,0,0.0,2.0,0.0
2525,Quintez Cephus,Cover 2,7.800000000000001,0,5,12.799999999999999,31.0,0.41290322580645156
2526,Quintez Cephus,Cover 3,10.700000000000001,6,8,24.700000000000003,62.0,0.3983870967741936
2527,Quintez Cephus,Cover 4,6.7,6,3,15.700000000000001,34.0,0.46176470588235297
2529,Quintez Cephus,Man Cover 2,0.8,0,1,1.8,5.0,0.36
2530,Quintez Cephus,Prevent,1.1,0,1,2.1,12.0,0.17500000000000002
2536,Raheem Mostert,Screen,0.8,0,2,2.8000000000000003,7.0,0.4
2537,Randall Cobb,Cover 0,0.0,0,0,0.0,8.0,0.0
2538,Randall Cobb,Cover 1,11.300000000000002,12,11,34.3,84.0,0.4083333333333333
2539,Randall Cobb,Cover 2,2.4000000000000004,0,4,6.4,38.0,0.16842105263157894
2540,Randall Cobb,Cover 3,14.500000000000002,0,10,24.5,55.0,0.44545454545454544
2541,Randall Cobb,Cover 4,8.8,6,6,20.8,38.0,0.5473684210526316
2542,Randall Cobb,Cover 6,2.8,0,2,4.8,8.0,0.6
2544,Randall Cobb,Prevent,0.6000000000000001,0,1,1.6,10.0,0.16
2545,Randall Cobb,Screen,2.8000000000000003,0,3,5.800000000000001,21.0,0.2761904761904762
2547,Rashard Higgins,Cover 1,19.5,6,12,37.5,74.0,0.5067567567567568
2548,Rashard Higgins,Cover 2,6.2,0,4,10.2,48.0,0.2125
2549,Rashard Higgins,Cover 3,24.400000000000002,6,14,44.4,77.0,0.5766233766233766
2550,Rashard Higgins,Cover 4,10.5,12,9,31.500000000000004,44.0,0.7159090909090909
2551,Rashard Higgins,Cover 6,0.0,0,0,0.0,4.0,0.0
2552,Rashard Higgins,Man Cover 2,7.5,0,4,11.5,10.0,1.15
2553,Rashard Higgins,Prevent,1.5,0,1,2.5,7.0,0.35714285714285715
2559,Ray-Ray McCloud,Screen,1.2000000000000002,0,12,13.200000000000001,25.0,0.528
2562,Reggie Gilliam,Cover 0,0.1,6,1,7.1,3.0,2.3666666666666667
2564,Rex Burkhead,Cover 0,0.0,0,0,0.0,7.0,0.0
2565,Rex Burkhead,Cover 1,4.7,6,5,15.700000000000001,28.0,0.5607142857142857
2569,Rex Burkhead,Screen,11.9,12,16,39.900000000000006,19.0,2.1
2570,Richard Rodgers,Cover 0,1.6,0,1,2.6,5.0,0.52
2571,Richard Rodgers,Cover 1,7.9,0,6,13.9,30.0,0.4633333333333333
2572,Richard Rodgers,Cover 2,5.9,0,3,8.9,14.0,0.6357142857142858
2573,Richard Rodgers,Cover 3,16.700000000000003,12,12,40.7,54.0,0.7537037037037038
2577,Richie James Jr.,Cover 1,5.400000000000001,6,3,14.400000000000002,43.0,0.3348837209302326
2580,Richie James Jr.,Cover 4,12.6,0,6,18.6,58.0,0.3206896551724138
2581,Richie James Jr.,Cover 6,0.0,0,0,0.0,3.0,0.0
2583,Richie James Jr.,Prevent,0.4,0,1,1.4,5.0,0.27999999999999997
2584,Richie James Jr.,Screen,6.900000000000001,0,5,11.9,11.0,1.0818181818181818
2596,Rob Gronkowski,Combination,0.5,6,1,7.5,15.0,0.5
2597,Rob Gronkowski,Cover 0,1.9,12,3,16.9,10.0,1.69
2598,Rob Gronkowski,Cover 1,25.400000000000006,18,15,58.39999999999999,84.0,0.6952380952380951
2599,Rob Gronkowski,Cover 2,8.3,0,7,15.299999999999999,54.0,0.2833333333333333
2600,Rob Gronkowski,Cover 3,14.5,6,7,27.5,88.0,0.3125
2601,Rob Gronkowski,Cover 4,10.400000000000002,6,9,25.4,47.0,0.5404255319148936
2602,Rob Gronkowski,Cover 6,4.1,6,3,13.100000000000001,13.0,1.0076923076923079
2603,Rob Gronkowski,Man Cover 2,4.6,0,5,9.600000000000001,30.0,0.32000000000000006
2604,Rob Gronkowski,Prevent,0.0,0,0,0.0,16.0,0.0
2605,Rob Gronkowski,Screen,6.9,0,5,11.9,30.0,0.39666666666666667
2607,Robby Anderson,Cover 0,0.30000000000000004,0,1,1.3,7.0,0.18571428571428572
2608,Robby Anderson,Cover 1,49.3,6,28,83.3,125.0,0.6664
2609,Robby Anderson,Cover 2,5.9,0,9,14.900000000000002,73.0,0.2041095890410959
2610,Robby Anderson,Cover 3,25.000000000000004,6,24,54.99999999999999,164.0,0.33536585365853655
2611,Robby Anderson,Cover 4,10.500000000000002,6,11,27.5,80.0,0.34375
2612,Robby Anderson,Cover 6,2.5,0,2,4.5,13.0,0.34615384615384615
2613,Robby Anderson,Man Cover 2,5.1000000000000005,0,5,10.100000000000001,23.0,0.43913043478260877
2614,Robby Anderson,Other,1.6,0,1,2.6,14.0,0.18571428571428572
2615,Robby Anderson,Prevent,0.0,0,0,0.0,20.0,0.0
2616,Robby Anderson,Screen,4.199999999999999,0,12,16.200000000000003,41.0,0.39512195121951227
2621,Robert Tonyan,Cover 0,1.0,18,4,23.0,11.0,2.090909090909091
2622,Robert Tonyan,Cover 1,13.500000000000002,24,10,47.49999999999999,92.0,0.5163043478260869
2623,Robert Tonyan,Cover 2,7.9,6,6,19.9,49.0,0.4061224489795918
2624,Robert Tonyan,Cover 3,27.3,12,24,63.30000000000001,90.0,0.7033333333333335
2625,Robert Tonyan,Cover 4,13.899999999999999,6,10,29.900000000000002,41.0,0.7292682926829269
2626,Robert Tonyan,Man Cover 2,1.1,6,1,8.1,19.0,0.4263157894736842
2627,Robert Tonyan,Screen,2.1,0,5,7.1000000000000005,20.0,0.35500000000000004
2628,Robert Woods,Cover 0,0.8,0,2,2.8,16.0,0.175
2629,Robert Woods,Cover 1,17.3,12,15,44.3,127.0,0.3488188976377953
2630,Robert Woods,Cover 2,16.3,12,10,38.3,34.0,1.1264705882352941
2631,Robert Woods,Cover 3,45.6,18,42,105.59999999999997,228.0,0.46315789473684194
2632,Robert Woods,Cover 4,7.000000000000001,0,8,15.000000000000002,61.0,0.24590163934426232
2634,Robert Woods,Man Cover 2,2.3000000000000003,0,2,4.300000000000001,20.0,0.21500000000000002
2635,Robert Woods,Other,0.5,0,1,1.5,9.0,0.16666666666666666
2636,Robert Woods,Prevent,1.3,0,1,2.3,9.0,0.25555555555555554
2637,Robert Woods,Screen,13.0,0,23,36.0,45.0,0.8
2643,Ronald Jones II,Cover 2,5.700000000000001,6,6,17.699999999999996,25.0,0.7079999999999999
2645,Ronald Jones II,Cover 4,3.1,0,5,8.1,23.0,0.3521739130434782
2646,Ronald Jones II,Cover 6,0.9,0,2,2.9000000000000004,7.0,0.4142857142857143
2647,Ronald Jones II,Man Cover 2,0.0,0,0,0.0,11.0,0.0
2648,Ronald Jones II,Screen,2.9,0,8,10.9,20.0,0.545
2650,Ross Dwelley,Cover 0,0.1,0,1,1.1,8.0,0.1375
2652,Ross Dwelley,Cover 2,1.9000000000000001,0,2,3.9,20.0,0.195
2654,Ross Dwelley,Cover 4,8.1,0,5,13.100000000000001,28.0,0.4678571428571429
2655,Ross Dwelley,Cover 6,2.0,0,2,4.0,7.0,0.5714285714285714
2657,Royce Freeman,Cover 0,3.1000000000000005,0,2,5.1000000000000005,2.0,2.5500000000000003
2662,Royce Freeman,Cover 6,0.8,0,1,1.8,4.0,0.45
2663,Royce Freeman,Man Cover 2,0.5,0,2,2.5,9.0,0.2777777777777778
2665,Russell Gage,Combination,0.4,0,1,1.4,16.0,0.0875
2666,Russell Gage,Cover 0,0.0,0,0,0.0,11.0,0.0
2667,Russell Gage,Cover 1,17.200000000000003,6,14,37.199999999999996,92.0,0.40434782608695646
2668,Russell Gage,Cover 2,12.800000000000002,0,11,23.800000000000004,63.0,0.3777777777777778
2669,Russell Gage,Cover 3,18.799999999999997,6,17,41.8,125.0,0.3344
2670,Russell Gage,Cover 4,11.3,6,9,26.299999999999997,100.0,0.26299999999999996
2671,Russell Gage,Cover 6,0.8,0,1,1.8,15.0,0.12000000000000001
2672,Russell Gage,Man Cover 2,12.100000000000001,6,10,28.1,74.0,0.37972972972972974
2673,Russell Gage,Screen,5.2,0,9,14.200000000000003,35.0,0.4057142857142858
2682,Ryan Izzo,Cover 1,5.6,0,3,8.6,50.0,0.172
2685,Ryan Izzo,Cover 4,4.500000000000001,0,4,8.5,31.0,0.27419354838709675
2686,Ryan Izzo,Man Cover 2,0.0,0,0,0.0,7.0,0.0
2687,Ryan Izzo,Prevent,5.9,0,2,7.9,4.0,1.975
2689,Ryan Nall,Cover 2,4.0,0,4,8.0,9.0,0.8888888888888888
2698,Salvon Ahmed,Man Cover 2,1.1,0,1,2.1,4.0,0.525
2699,Salvon Ahmed,Screen,3.8000000000000003,0,6,9.8,9.0,1.088888888888889
2703,Samaje Perine,Screen,4.800000000000001,0,6,10.8,12.0,0.9
2704,Sammy Watkins,Cover 0,2.8000000000000003,0,2,4.800000000000001,15.0,0.32000000000000006
2705,Sammy Watkins,Cover 1,12.0,0,10,22.0,82.0,0.2682926829268293
2706,Sammy Watkins,Cover 2,3.3,6,4,13.3,30.0,0.44333333333333336
2707,Sammy Watkins,Cover 3,12.6,0,11,23.6,79.0,0.2987341772151899
2708,Sammy Watkins,Cover 4,7.8999999999999995,0,7,14.900000000000002,52.0,0.2865384615384616
2709,Sammy Watkins,Cover 6,2.1,0,1,3.1,7.0,0.4428571428571429
2710,Sammy Watkins,Man Cover 2,2.5,0,2,4.5,28.0,0.16071428571428573
2718,Scotty Miller,Combination,1.2000000000000002,0,1,2.2,21.0,0.10476190476190476
2719,Scotty Miller,Cover 0,0.7000000000000001,0,1,1.7000000000000002,4.0,0.42500000000000004
2720,Scotty Miller,Cover 1,18.0,6,9,33.0,64.0,0.515625
2722,Scotty Miller,Cover 3,16.599999999999998,12,9,37.6,76.0,0.4947368421052632
2723,Scotty Miller,Cover 4,16.700000000000003,6,10,32.699999999999996,43.0,0.7604651162790697
2724,Scotty Miller,Cover 6,0.0,0,0,0.0,19.0,0.0
2725,Scotty Miller,Man Cover 2,3.3000000000000003,0,3,6.300000000000001,37.0,0.17027027027027028
2734,Sony Michel,Cover 6,3.1,6,1,10.1,1.0,10.1
2735,Sony Michel,Screen,2.6,0,2,4.6,5.0,0.9199999999999999
2737,Stefon Diggs,Cover 0,2.2,0,3,5.2,17.0,0.3058823529411765
2738,Stefon Diggs,Cover 1,74.69999999999999,48,53,175.70000000000002,176.0,0.9982954545454547
2739,Stefon Diggs,Cover 2,26.900000000000006,0,18,44.9,76.0,0.5907894736842105
2740,Stefon Diggs,Cover 3,43.6,6,36,85.59999999999998,146.0,0.5863013698630135
2741,Stefon Diggs,Cover 4,20.500000000000004,6,19,45.49999999999999,77.0,0.5909090909090908
2742,Stefon Diggs,Cover 6,2.6,0,3,5.6,17.0,0.32941176470588235
2743,Stefon Diggs,Man Cover 2,4.4,0,4,8.400000000000002,18.0,0.4666666666666668
2744,Stefon Diggs,Other,0.5,0,1,1.5,20.0,0.075
2745,Stefon Diggs,Prevent,1.5,0,1,2.5,18.0,0.1388888888888889
2746,Stefon Diggs,Screen,8.8,6,12,26.8,48.0,0.5583333333333333
2755,Sterling Shepard,Combination,0.4,0,1,1.4,8.0,0.175
2756,Sterling Shepard,Cover 0,0.30000000000000004,6,1,7.3,16.0,0.45625
2757,Sterling Shepard,Cover 1,20.000000000000004,6,21,47.0,111.0,0.42342342342342343
2758,Sterling Shepard,Cover 2,8.8,0,5,13.8,28.0,0.4928571428571429
2759,Sterling Shepard,Cover 3,24.299999999999997,6,25,55.30000000000001,104.0,0.5317307692307693
2760,Sterling Shepard,Cover 4,7.500000000000001,0,8,15.500000000000002,58.0,0.26724137931034486
2761,Sterling Shepard,Cover 6,1.5,0,2,3.5,7.0,0.5
2762,Sterling Shepard,Other,3.2,0,2,5.2,9.0,0.5777777777777778
2763,Sterling Shepard,Screen,1.9000000000000004,0,5,6.9,16.0,0.43125
2768,Steven Sims,Cover 0,1.3,6,2,9.3,7.0,1.3285714285714287
2769,Steven Sims,Cover 1,7.800000000000001,0,6,13.799999999999999,73.0,0.18904109589041093
2771,Steven Sims,Cover 3,12.200000000000003,0,11,23.2,81.0,0.28641975308641976
2773,Steven Sims,Man Cover 2,1.2000000000000002,0,2,3.2,23.0,0.1391304347826087
2774,Steven Sims,Screen,2.8000000000000003,0,4,6.8,13.0,0.5230769230769231
2776,T.J. Hockenson,Cover 0,1.5,18,4,23.5,10.0,2.35
2777,T.J. Hockenson,Cover 1,23.099999999999998,6,20,49.099999999999994,102.0,0.4813725490196078
2778,T.J. Hockenson,Cover 2,4.6000000000000005,0,5,9.600000000000001,54.0,0.1777777777777778
2779,T.J. Hockenson,Cover 3,14.1,6,9,29.099999999999998,122.0,0.2385245901639344
2780,T.J. Hockenson,Cover 4,15.900000000000002,0,15,30.900000000000002,80.0,0.38625000000000004
2781,T.J. Hockenson,Cover 6,1.9000000000000001,0,1,2.9000000000000004,8.0,0.36250000000000004
2782,T.J. Hockenson,Man Cover 2,1.0,0,1,2.0,25.0,0.08
2783,T.J. Hockenson,Prevent,4.2,0,3,7.2,18.0,0.4
2784,T.J. Hockenson,Screen,8.1,6,11,25.1,28.0,0.8964285714285715
